studentNumber,password,name,statusId,roleId,birthDate,gender,address,departmentId,international,phoneNumber
2300267,TempPass123!,Student2300267,1,1,2023-03-01,F,광주광역시 북구 효천로 101,5,False,0108022958
2300817,TempPass123!,Student2300817,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,6,False,0106450052
2300814,TempPass123!,Student2300814,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,7,False,0102719352
2300054,TempPass123!,Student2300054,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,8,False,0101478673
2300153,TempPass123!,Student2300153,1,1,2023-03-01,M,충청남도 논산시 강경읍 논산로 14,9,False,0101816796
2300975,TempPass123!,Student2300975,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,10,False,0103866630
2300008,TempPass123!,Student2300008,1,1,2023-03-01,F,부산광역시 해운대구 우동 1408,11,False,0108574257
2300729,TempPass123!,Student2300729,1,1,2023-03-01,F,전라북도 남원시 금동로 5,12,False,0104282866
2300801,TempPass123!,Student2300801,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,13,False,0106191015
2300683,TempPass123!,Student2300683,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,14,False,0105786851
2300026,TempPass123!,Student2300026,1,1,2023-03-01,F,대전광역시 유성구 대학로 99,15,False,0108648331
2300206,TempPass123!,Student2300206,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,16,False,0106891198
2300560,TempPass123!,Student2300560,1,1,2023-03-01,M,인천광역시 연수구 송도동,17,False,0105707311
2300238,TempPass123!,Student2300238,1,1,2023-03-01,M,서울특별시 종로구 세종로 1,18,False,0105598772
2300872,TempPass123!,Student2300872,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,19,False,0106642922
2300651,TempPass123!,Student2300651,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,20,False,0103459884
2300528,TempPass123!,Student2300528,1,1,2023-03-01,M,충청남도 금산군 금산읍 금산로 16,21,False,0101990775
2300711,TempPass123!,Student2300711,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,22,False,0107352127
2300954,TempPass123!,Student2300954,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,23,False,0102837543
2300202,TempPass123!,Student2300202,1,1,2023-03-01,M,전라북도 전주시 완산구 중앙로 50,24,False,0103072734
2300005,TempPass123!,Student2300005,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,25,False,0108228273
2300122,TempPass123!,Student2300122,1,1,2023-03-01,F,전라북도 군산시 대학로 120,26,False,0108978065
2300208,TempPass123!,Student2300208,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,27,False,0103454881
2300718,TempPass123!,Student2300718,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,28,False,0108933639
2300909,TempPass123!,Student2300909,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,29,False,0106150468
2300813,TempPass123!,Student2300813,1,1,2023-03-01,F,대전광역시 유성구 대학로 99,30,False,0102179292
2300635,TempPass123!,Student2300635,1,1,2023-03-01,F,부산광역시 해운대구 우동 1408,31,False,0102641002
2300943,TempPass123!,Student2300943,1,1,2023-03-01,M,충청남도 부여군 부여읍 관북리 45,32,False,0102785420
2300051,TempPass123!,Student2300051,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,33,False,0109657613
2300192,TempPass123!,Student2300192,1,1,2023-03-01,F,인천광역시 연수구 송도동,34,False,0108180766
2300946,TempPass123!,Student2300946,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,35,False,0107676812
2300883,TempPass123!,Student2300883,1,1,2023-03-01,M,충청남도 청양군 청양읍 청양로 9,36,False,0101791142
2300435,TempPass123!,Student2300435,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,37,False,0103224056
2300844,TempPass123!,Student2300844,1,1,2023-03-01,M,충청남도 공주시 금성동 공주로 21,38,False,0101472621
2300501,TempPass123!,Student2300501,1,1,2023-03-01,M,전라북도 김제시 검산동 3길 5,39,False,0106496179
2300522,TempPass123!,Student2300522,1,1,2023-03-01,M,전라북도 남원시 금동로 5,40,False,0104673736
2300134,TempPass123!,Student2300134,1,1,2023-03-01,M,서울특별시 종로구 세종로 1,41,False,0107912796
2300265,TempPass123!,Student2300265,1,1,2023-03-01,F,대구광역시 중구 동성로 5,42,False,0102241087
2300737,TempPass123!,Student2300737,1,1,2023-03-01,M,충청남도 공주시 금성동 공주로 21,43,False,0106436301
2300517,TempPass123!,Student2300517,1,1,2023-03-01,M,전라북도 완주군 구천면 완주로 88,44,False,0108071915
2300770,TempPass123!,Student2300770,1,1,2023-03-01,M,광주광역시 북구 효천로 101,45,False,0105051115
2300195,TempPass123!,Student2300195,1,1,2023-03-01,M,전라북도 김제시 검산동 3길 5,46,False,0102176219
2300424,TempPass123!,Student2300424,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,47,False,0108619957
2300482,TempPass123!,Student2300482,1,1,2023-03-01,F,인천광역시 연수구 송도동,48,False,0101739236
2300147,TempPass123!,Student2300147,1,1,2023-03-01,M,광주광역시 북구 효천로 101,49,False,0107220919
2300445,TempPass123!,Student2300445,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,50,False,0106447630
2300351,TempPass123!,Student2300351,1,1,2023-03-01,M,서울특별시 종로구 세종로 1,51,False,0101419833
2300434,TempPass123!,Student2300434,1,1,2023-03-01,M,서울특별시 종로구 세종로 1,52,False,0101306179
2300092,TempPass123!,Student2300092,1,1,2023-03-01,F,전라북도 군산시 대학로 120,53,False,0106218176
2300328,TempPass123!,Student2300328,1,1,2023-03-01,M,전라북도 완주군 구천면 완주로 88,1,False,0102008860
2300989,TempPass123!,Student2300989,1,1,2023-03-01,F,대구광역시 중구 동성로 5,2,False,0108079520
2300790,TempPass123!,Student2300790,1,1,2023-03-01,M,충청남도 청양군 청양읍 청양로 9,3,False,0109251532
2300580,TempPass123!,Student2300580,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,4,False,0106941248
2300069,TempPass123!,Student2300069,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,5,False,0105601012
2300762,TempPass123!,Student2300762,1,1,2023-03-01,F,광주광역시 북구 효천로 101,6,False,0104530453
2300428,TempPass123!,Student2300428,1,1,2023-03-01,M,전라북도 남원시 금동로 5,7,False,0101333398
2300254,TempPass123!,Student2300254,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,8,False,0107406351
2300963,TempPass123!,Student2300963,1,1,2023-03-01,M,충청남도 계룡시 엄사면 충청대로 33,9,False,0103151237
2300977,TempPass123!,Student2300977,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,10,False,0104829385
2300009,TempPass123!,Student2300009,1,1,2023-03-01,F,광주광역시 북구 효천로 101,11,False,0106030071
2300602,TempPass123!,Student2300602,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,12,False,0106709846
2300479,TempPass123!,Student2300479,1,1,2023-03-01,M,전라북도 고창군 심원면 고창로 9,13,False,0102276211
2300600,TempPass123!,Student2300600,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,14,False,0104138842
2300363,TempPass123!,Student2300363,1,1,2023-03-01,F,전라북도 남원시 금동로 5,15,False,0105767422
2300944,TempPass123!,Student2300944,1,1,2023-03-01,F,대전광역시 유성구 대학로 99,16,False,0102575051
2300837,TempPass123!,Student2300837,1,1,2023-03-01,M,전라북도 김제시 검산동 3길 5,17,False,0104487083
2300986,TempPass123!,Student2300986,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,18,False,0107150813
2300994,TempPass123!,Student2300994,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,19,False,0109592291
2300830,TempPass123!,Student2300830,1,1,2023-03-01,M,전라북도 김제시 검산동 3길 5,20,False,0108838078
2300694,TempPass123!,Student2300694,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,21,False,0103532198
2300227,TempPass123!,Student2300227,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,22,False,0106855213
2300446,TempPass123!,Student2300446,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,23,False,0107080993
2300726,TempPass123!,Student2300726,1,1,2023-03-01,F,충청남도 계룡시 엄사면 충청대로 33,24,False,0106568707
2300496,TempPass123!,Student2300496,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,25,False,0102272439
2300150,TempPass123!,Student2300150,1,1,2023-03-01,F,전라북도 군산시 대학로 120,26,False,0108857833
2300609,TempPass123!,Student2300609,1,1,2023-03-01,F,인천광역시 연수구 송도동,27,False,0101684727
2300321,TempPass123!,Student2300321,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,28,False,0107924477
2300113,TempPass123!,Student2300113,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,29,False,0102871293
2300364,TempPass123!,Student2300364,1,1,2023-03-01,F,전라북도 익산시 금마면 조촌길 10,30,False,0109254038
2301000,TempPass123!,Student2301000,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,31,False,0109708221
2300687,TempPass123!,Student2300687,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,32,False,0108318619
2300507,TempPass123!,Student2300507,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,33,False,0106543558
2300295,TempPass123!,Student2300295,1,1,2023-03-01,F,전라북도 남원시 금동로 5,34,False,0104959273
2300962,TempPass123!,Student2300962,1,1,2023-03-01,M,부산광역시 해운대구 우동 1408,35,False,0109236920
2300121,TempPass123!,Student2300121,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,36,False,0106608112
2300773,TempPass123!,Student2300773,1,1,2023-03-01,M,서울특별시 종로구 세종로 1,37,False,0104515011
2300319,TempPass123!,Student2300319,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,38,False,0102820221
2300919,TempPass123!,Student2300919,1,1,2023-03-01,M,전라북도 완주군 구천면 완주로 88,39,False,0109189609
2300447,TempPass123!,Student2300447,1,1,2023-03-01,F,충청남도 계룡시 엄사면 충청대로 33,40,False,0107530981
2300196,TempPass123!,Student2300196,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,41,False,0106453937
2300189,TempPass123!,Student2300189,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,42,False,0108664506
2300421,TempPass123!,Student2300421,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,43,False,0107296617
2300559,TempPass123!,Student2300559,1,1,2023-03-01,M,전라북도 임실군 성수면 임실로 22,44,False,0102274957
2300659,TempPass123!,Student2300659,1,1,2023-03-01,M,충청남도 부여군 부여읍 관북리 45,45,False,0109944830
2300014,TempPass123!,Student2300014,1,1,2023-03-01,F,전라북도 군산시 대학로 120,46,False,0108481593
2300877,TempPass123!,Student2300877,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,47,False,0106841300
2300287,TempPass123!,Student2300287,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,48,False,0105550985
2300597,TempPass123!,Student2300597,1,1,2023-03-01,F,전라북도 군산시 대학로 120,49,False,0102800567
2300699,TempPass123!,Student2300699,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,50,False,0104713815
2300584,TempPass123!,Student2300584,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,51,False,0108608399
2300012,TempPass123!,Student2300012,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,52,False,0105205149
2300081,TempPass123!,Student2300081,1,1,2023-03-01,M,전라북도 진안군 정천면 진안로 15,53,False,0104024006
2300912,TempPass123!,Student2300912,1,1,2023-03-01,M,충청남도 논산시 강경읍 논산로 14,1,False,0104050212
2300714,TempPass123!,Student2300714,1,1,2023-03-01,M,인천광역시 연수구 송도동,2,False,0104702064
2300352,TempPass123!,Student2300352,1,1,2023-03-01,M,대전광역시 유성구 대학로 99,3,False,0108556933
2300964,TempPass123!,Student2300964,1,1,2023-03-01,F,충청남도 계룡시 엄사면 충청대로 33,4,False,0105878885
2300431,TempPass123!,Student2300431,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,5,False,0105126630
2300825,TempPass123!,Student2300825,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,6,False,0109041468
2300703,TempPass123!,Student2300703,1,1,2023-03-01,M,전라북도 남원시 금동로 5,7,False,0102231632
2300736,TempPass123!,Student2300736,1,1,2023-03-01,F,대구광역시 중구 동성로 5,8,False,0104258952
2300323,TempPass123!,Student2300323,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,9,False,0105564269
2300586,TempPass123!,Student2300586,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,10,False,0109723129
2300774,TempPass123!,Student2300774,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,11,False,0109223324
2300477,TempPass123!,Student2300477,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,12,False,0105884310
2300235,TempPass123!,Student2300235,1,1,2023-03-01,F,전라북도 익산시 금마면 조촌길 10,13,False,0106317869
2300612,TempPass123!,Student2300612,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,14,False,0104793401
2300175,TempPass123!,Student2300175,1,1,2023-03-01,F,광주광역시 북구 효천로 101,15,False,0106814578
2300771,TempPass123!,Student2300771,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,16,False,0103558424
2300313,TempPass123!,Student2300313,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,17,False,0107821683
2300182,TempPass123!,Student2300182,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,18,False,0102615356
2300309,TempPass123!,Student2300309,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,19,False,0106900300
2300104,TempPass123!,Student2300104,1,1,2023-03-01,F,광주광역시 북구 효천로 101,20,False,0105022653
2300176,TempPass123!,Student2300176,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,21,False,0102197015
2300056,TempPass123!,Student2300056,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,22,False,0101833638
2300379,TempPass123!,Student2300379,1,1,2023-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,23,False,0103993366
2300040,TempPass123!,Student2300040,1,1,2023-03-01,F,부산광역시 해운대구 우동 1408,24,False,0109301831
2300864,TempPass123!,Student2300864,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,25,False,0107089779
2300824,TempPass123!,Student2300824,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,26,False,0105399453
2300077,TempPass123!,Student2300077,1,1,2023-03-01,M,전라북도 익산시 금마면 조촌길 10,27,False,0105330862
2300042,TempPass123!,Student2300042,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,28,False,0104242082
2300755,TempPass123!,Student2300755,1,1,2023-03-01,M,충청남도 청양군 청양읍 청양로 9,29,False,0101448859
2300557,TempPass123!,Student2300557,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,30,False,0107092849
2300681,TempPass123!,Student2300681,1,1,2023-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,31,False,0104686178
2300631,TempPass123!,Student2300631,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,32,False,0104624522
2300032,TempPass123!,Student2300032,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,33,False,0103785135
2300848,TempPass123!,Student2300848,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,34,False,0104462995
2300804,TempPass123!,Student2300804,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,35,False,0104274073
2300279,TempPass123!,Student2300279,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,36,False,0101889203
2300273,TempPass123!,Student2300273,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,37,False,0102345888
2300004,TempPass123!,Student2300004,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,38,False,0104429132
2300388,TempPass123!,Student2300388,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,39,False,0108467672
2300492,TempPass123!,Student2300492,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,40,False,0104959089
2300266,TempPass123!,Student2300266,1,1,2023-03-01,M,전라북도 진안군 정천면 진안로 15,41,False,0105656898
2300036,TempPass123!,Student2300036,1,1,2023-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,42,False,0104651356
2300608,TempPass123!,Student2300608,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,43,False,0109000778
2300878,TempPass123!,Student2300878,1,1,2023-03-01,F,전라북도 남원시 금동로 5,44,False,0104576233
2300327,TempPass123!,Student2300327,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,45,False,0107662865
2300243,TempPass123!,Student2300243,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,46,False,0103511317
2300923,TempPass123!,Student2300923,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,47,False,0107451817
2300840,TempPass123!,Student2300840,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,48,False,0106941598
2300292,TempPass123!,Student2300292,1,1,2023-03-01,F,전라북도 군산시 대학로 120,49,False,0107314876
2300581,TempPass123!,Student2300581,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,50,False,0106087139
2300239,TempPass123!,Student2300239,1,1,2023-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,51,False,0103861649
2300378,TempPass123!,Student2300378,1,1,2023-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,52,False,0105968091
2300643,TempPass123!,Student2300643,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,53,False,0108801107
2300031,TempPass123!,Student2300031,1,1,2023-03-01,M,전라북도 진안군 정천면 진안로 15,1,False,0106505966
2300793,TempPass123!,Student2300793,1,1,2023-03-01,M,전라북도 군산시 대학로 120,2,False,0109921381
2300981,TempPass123!,Student2300981,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,3,False,0104666231
2300686,TempPass123!,Student2300686,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,4,False,0102299404
2300100,TempPass123!,Student2300100,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,5,False,0105694498
2300131,TempPass123!,Student2300131,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,6,False,0108494376
2300298,TempPass123!,Student2300298,1,1,2023-03-01,F,부산광역시 해운대구 우동 1408,7,False,0108708098
2300928,TempPass123!,Student2300928,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,8,False,0106749459
2300984,TempPass123!,Student2300984,1,1,2023-03-01,M,전라북도 익산시 금마면 조촌길 10,9,False,0105031148
2300117,TempPass123!,Student2300117,1,1,2023-03-01,F,인천광역시 연수구 송도동,10,False,0108332392
2300516,TempPass123!,Student2300516,1,1,2023-03-01,M,전라북도 임실군 성수면 임실로 22,11,False,0107273335
2300453,TempPass123!,Student2300453,1,1,2023-03-01,M,전라북도 진안군 정천면 진안로 15,12,False,0107254664
2300585,TempPass123!,Student2300585,1,1,2023-03-01,M,충청남도 계룡시 엄사면 충청대로 33,13,False,0105265606
2300769,TempPass123!,Student2300769,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,14,False,0105412129
2300868,TempPass123!,Student2300868,1,1,2023-03-01,M,충청남도 계룡시 엄사면 충청대로 33,15,False,0109614894
2300765,TempPass123!,Student2300765,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,16,False,0109350474
2300760,TempPass123!,Student2300760,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,17,False,0107242591
2300932,TempPass123!,Student2300932,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,18,False,0107656384
2300670,TempPass123!,Student2300670,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,19,False,0104796058
2300341,TempPass123!,Student2300341,1,1,2023-03-01,M,서울특별시 종로구 세종로 1,20,False,0101738199
2300408,TempPass123!,Student2300408,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,21,False,0108753561
2300874,TempPass123!,Student2300874,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,22,False,0107449699
2300531,TempPass123!,Student2300531,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,23,False,0106659899
2300951,TempPass123!,Student2300951,1,1,2023-03-01,M,충청남도 부여군 부여읍 관북리 45,24,False,0106226880
2300862,TempPass123!,Student2300862,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,25,False,0105701122
2300629,TempPass123!,Student2300629,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,26,False,0103538955
2300474,TempPass123!,Student2300474,1,1,2023-03-01,F,광주광역시 북구 효천로 101,27,False,0104732977
2300109,TempPass123!,Student2300109,1,1,2023-03-01,F,대구광역시 중구 동성로 5,28,False,0109907223
2300800,TempPass123!,Student2300800,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,29,False,0107517195
2300756,TempPass123!,Student2300756,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,30,False,0109016833
2300815,TempPass123!,Student2300815,1,1,2023-03-01,F,충청남도 계룡시 엄사면 충청대로 33,31,False,0105083742
2300674,TempPass123!,Student2300674,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,32,False,0105383801
2300982,TempPass123!,Student2300982,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,33,False,0107079179
2300135,TempPass123!,Student2300135,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,34,False,0102978781
2300198,TempPass123!,Student2300198,1,1,2023-03-01,F,전라북도 군산시 대학로 120,35,False,0107588470
2300065,TempPass123!,Student2300065,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,36,False,0104597643
2300740,TempPass123!,Student2300740,1,1,2023-03-01,M,대구광역시 중구 동성로 5,37,False,0106369711
2300274,TempPass123!,Student2300274,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,38,False,0109689317
2300534,TempPass123!,Student2300534,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,39,False,0101680686
2300614,TempPass123!,Student2300614,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,40,False,0103941742
2300950,TempPass123!,Student2300950,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,41,False,0109326731
2300186,TempPass123!,Student2300186,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,42,False,0102710802
2300257,TempPass123!,Student2300257,1,1,2023-03-01,F,인천광역시 연수구 송도동,43,False,0101497106
2300607,TempPass123!,Student2300607,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,44,False,0106735031
2300310,TempPass123!,Student2300310,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,45,False,0102882263
2300616,TempPass123!,Student2300616,1,1,2023-03-01,M,전라북도 임실군 성수면 임실로 22,46,False,0108286650
2300137,TempPass123!,Student2300137,1,1,2023-03-01,F,전라북도 남원시 금동로 5,47,False,0105397792
2300543,TempPass123!,Student2300543,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,48,False,0106963136
2300741,TempPass123!,Student2300741,1,1,2023-03-01,F,전라북도 남원시 금동로 5,49,False,0109000823
2300819,TempPass123!,Student2300819,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,50,False,0103100126
2300499,TempPass123!,Student2300499,1,1,2023-03-01,M,전라북도 익산시 금마면 조촌길 10,51,False,0105315239
2300049,TempPass123!,Student2300049,1,1,2023-03-01,M,충청남도 금산군 금산읍 금산로 16,52,False,0107512460
2300301,TempPass123!,Student2300301,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,53,False,0106640734
2300030,TempPass123!,Student2300030,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,1,False,0103936725
2300725,TempPass123!,Student2300725,1,1,2023-03-01,F,대구광역시 중구 동성로 5,2,False,0103406518
2300520,TempPass123!,Student2300520,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,3,False,0109327262
2300990,TempPass123!,Student2300990,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,4,False,0106156981
2300346,TempPass123!,Student2300346,1,1,2023-03-01,F,인천광역시 연수구 송도동,5,False,0101640219
2300177,TempPass123!,Student2300177,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,6,False,0105745154
2300155,TempPass123!,Student2300155,1,1,2023-03-01,F,충청남도 계룡시 엄사면 충청대로 33,7,False,0106049697
2300808,TempPass123!,Student2300808,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,8,False,0101326242
2300070,TempPass123!,Student2300070,1,1,2023-03-01,F,인천광역시 연수구 송도동,9,False,0102727045
2300072,TempPass123!,Student2300072,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,10,False,0103454482
2300970,TempPass123!,Student2300970,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,11,False,0108104207
2300719,TempPass123!,Student2300719,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,12,False,0109635735
2300103,TempPass123!,Student2300103,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,13,False,0104698939
2300541,TempPass123!,Student2300541,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,14,False,0105222057
2300897,TempPass123!,Student2300897,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,15,False,0105136795
2300798,TempPass123!,Student2300798,1,1,2023-03-01,M,전라북도 군산시 대학로 120,16,False,0106906516
2300901,TempPass123!,Student2300901,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,17,False,0105333019
2300689,TempPass123!,Student2300689,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,18,False,0107156792
2300023,TempPass123!,Student2300023,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,19,False,0106465748
2300101,TempPass123!,Student2300101,1,1,2023-03-01,M,전라북도 부안군 변산면 해수욕장길 12,20,False,0108496363
2300289,TempPass123!,Student2300289,1,1,2023-03-01,F,충청남도 계룡시 엄사면 충청대로 33,21,False,0107680537
2300344,TempPass123!,Student2300344,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,22,False,0103355107
2300728,TempPass123!,Student2300728,1,1,2023-03-01,M,충청남도 공주시 금성동 공주로 21,23,False,0107443260
2300098,TempPass123!,Student2300098,1,1,2023-03-01,F,광주광역시 북구 효천로 101,24,False,0106415377
2300370,TempPass123!,Student2300370,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,25,False,0107620384
2300085,TempPass123!,Student2300085,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,26,False,0106097116
2300271,TempPass123!,Student2300271,1,1,2023-03-01,M,전라북도 김제시 검산동 3길 5,27,False,0104152728
2300487,TempPass123!,Student2300487,1,1,2023-03-01,M,전라북도 임실군 성수면 임실로 22,28,False,0104641870
2300615,TempPass123!,Student2300615,1,1,2023-03-01,F,전라북도 익산시 금마면 조촌길 10,29,False,0104106438
2300148,TempPass123!,Student2300148,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,30,False,0103062432
2300464,TempPass123!,Student2300464,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,31,False,0108464450
2300638,TempPass123!,Student2300638,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,32,False,0104348195
2300857,TempPass123!,Student2300857,1,1,2023-03-01,F,대전광역시 유성구 대학로 99,33,False,0108727175
